commodity,regime,region_id,date,residual
Beans (kidney red),North,Amran City_Amran,2015-11-01,-1.9042221153257086
Beans (kidney red),North,Amran City_Amran,2015-12-01,-2.11640624950428
Beans (kidney red),North,Amran City_Amran,2016-01-01,-1.6057427862185656
Beans (kidney red),North,Amran City_Amran,2016-02-01,-1.3014846040616197
Beans (kidney red),North,Amran City_Amran,2016-03-01,-1.9877221153257085
Beans (kidney red),North,Amran City_Amran,2016-04-01,-2.2302221153257085
Beans (kidney red),North,Amran City_Amran,2016-05-01,-1.9317221153257085
Beans (kidney red),North,Amran City_Amran,2018-04-01,-2.315422115325709
Beans (kidney red),North,Amran City_Amran,2018-09-01,-2.5964221153257085
Beans (kidney red),North,Amran City_Amran,2020-01-01,-0.21971380101999882
Beans (kidney red),North,Amran City_Amran,2020-02-01,-2.2581842247316963
Beans (kidney red),North,Amran City_Amran,2020-03-01,-2.5106221153257087
Beans (kidney red),North,Amran City_Amran,2020-04-01,-0.3851221153257085
Beans (kidney red),North,Amran City_Amran,2020-05-01,-0.67790624950428
Beans (kidney red),North,Amran City_Amran,2020-06-01,-0.7738221153257085
Beans (kidney red),North,Amran City_Amran,2020-07-01,-1.175160422089053
Beans (kidney red),North,Amran City_Amran,2020-08-01,-2.9615221153257085
Beans (kidney red),North,Amran City_Amran,2020-09-01,-1.1867221153257086
Beans (kidney red),North,Amran City_Amran,2020-10-01,-1.1575221153257087
Beans (kidney red),North,Amran City_Amran,2020-11-01,-2.93510624950428
Beans (kidney red),North,Amran City_Amran,2020-12-01,-1.1626221153257084
Beans (kidney red),North,Amran City_Amran,2021-01-01,-0.9205842247316967
Beans (kidney red),North,Amran City_Amran,2021-02-01,-1.0618062495042802
Beans (kidney red),North,Amran City_Amran,2021-03-01,-0.959890383682851
Beans (kidney red),North,Amran City_Amran,2021-04-01,-0.8400054867142894
Beans (kidney red),North,Amran City_Amran,2021-05-01,-2.97360624950428
Beans (kidney red),North,Amran City_Amran,2021-06-01,-1.3548221153257085
Beans (kidney red),North,Amran City_Amran,2021-07-01,-0.791113801019999
Beans (kidney red),North,Amran City_Amran,2021-08-01,-2.6083221153257083
Beans (kidney red),North,Amran City_Amran,2021-09-01,1.015577884674291
Beans (kidney red),North,Amran City_Amran,2021-10-01,1.011777884674291
Beans (kidney red),North,Amran City_Amran,2021-11-01,1.2059778846742915
Beans (kidney red),North,Amran City_Amran,2021-12-01,1.2069778846742918
Beans (kidney red),North,Amran City_Amran,2022-01-01,-2.289513801019999
Beans (kidney red),North,Amran City_Amran,2022-02-01,2.1064778846742915
Beans (kidney red),North,Amran City_Amran,2022-03-01,2.619986198980001
Beans (kidney red),North,Amran City_Amran,2022-04-01,2.9679861989800007
Beans (kidney red),North,Amran City_Amran,2022-05-01,-2.172922115325709
Beans (kidney red),North,Amran City_Amran,2022-06-01,2.6067778846742917
Beans (kidney red),North,Amran City_Amran,2022-07-01,2.6067778846742917
Beans (kidney red),North,Amran City_Amran,2022-08-01,2.6064778846742915
Beans (kidney red),North,Amran City_Amran,2022-09-01,2.6067778846742917
Beans (kidney red),North,Amran City_Amran,2022-10-01,-2.595522115325709
Beans (kidney red),North,Amran City_Amran,2022-11-01,1.72929375049572
Beans (kidney red),North,Amran City_Amran,2022-12-01,1.6380778846742916
Beans (kidney red),North,Amran City_Amran,2023-01-01,-2.4472842247316966
Beans (kidney red),North,Amran City_Amran,2023-02-01,1.1352937504957197
Beans (kidney red),North,Amran City_Amran,2023-03-01,1.1361937504957202
Beans (kidney red),North,Amran City_Amran,2023-04-01,-2.7138062495042803
Beans (kidney red),North,Amran City_Amran,2023-05-01,1.2709157752683038
Beans (kidney red),North,Amran City_Amran,2023-06-01,1.2380096163171492
Beans (kidney red),North,Amran City_Amran,2023-07-01,-2.769913801019999
Beans (kidney red),North,Amran City_Amran,2023-08-01,1.2390096163171487
Beans (kidney red),North,Amran City_Amran,2023-09-01,1.1414937504957203
Beans (kidney red),North,Amran City_Amran,2023-10-01,-2.617811020691447
Beans (kidney red),North,Amran City_Amran,2023-11-01,1.318136244281677
Beans (kidney red),North,Amran City_Amran,2023-12-01,1.3554293445107226
Beans (kidney red),North,Amran City_Amran,2024-01-01,1.3554293445107226
Beans (kidney red),North,Amran City_Amran,2024-02-01,1.358394513285711
Beans (kidney red),North,Amran City_Amran,2024-03-01,1.3739316410897322
Beans (kidney red),North,Amran City_Amran,2024-04-01,1.2839020648014294
Beans (kidney red),North,Amran City_Amran,2024-05-01,1.3995179306228582
Beans (kidney red),North,Dhamar City_Dhamar,2018-04-01,-2.3441832180961586
Beans (kidney red),North,Dhamar City_Dhamar,2018-09-01,-2.1596323100204535
Beans (kidney red),North,Dhamar City_Dhamar,2020-01-01,0.02028279301098479
Beans (kidney red),North,Dhamar City_Dhamar,2020-02-01,-2.4222489386318724
Beans (kidney red),North,Dhamar City_Dhamar,2020-03-01,-2.076532310020453
Beans (kidney red),North,Dhamar City_Dhamar,2020-04-01,0.6310546146994471
Beans (kidney red),North,Dhamar City_Dhamar,2020-05-01,0.2846752414952656
Beans (kidney red),North,Dhamar City_Dhamar,2020-06-01,0.3948911073166945
Beans (kidney red),North,Dhamar City_Dhamar,2020-07-01,0.0901593756738368
Beans (kidney red),North,Dhamar City_Dhamar,2020-08-01,-2.5803489386318725
Beans (kidney red),North,Dhamar City_Dhamar,2020-09-01,0.21405106136812702
Beans (kidney red),North,Dhamar City_Dhamar,2020-10-01,0.5231752414952653
Beans (kidney red),North,Dhamar City_Dhamar,2020-11-01,-2.2210110480378606
Beans (kidney red),North,Dhamar City_Dhamar,2020-12-01,0.3533669271895561
Beans (kidney red),North,Dhamar City_Dhamar,2021-01-01,0.5225752414952658
Beans (kidney red),North,Dhamar City_Dhamar,2021-02-01,0.5131752414952655
Beans (kidney red),North,Dhamar City_Dhamar,2021-03-01,0.4104593756738373
Beans (kidney red),North,Dhamar City_Dhamar,2021-04-01,0.9570510613681273
Beans (kidney red),North,Dhamar City_Dhamar,2021-05-01,-1.8973365105795381
Beans (kidney red),North,Dhamar City_Dhamar,2021-06-01,1.5905827930109848
Beans (kidney red),North,Dhamar City_Dhamar,2021-07-01,1.9651676899795465
Beans (kidney red),North,Dhamar City_Dhamar,2021-08-01,-2.2093172069890152
Beans (kidney red),North,Dhamar City_Dhamar,2021-09-01,2.1380676899795468
Beans (kidney red),North,Dhamar City_Dhamar,2021-10-01,1.971559375673837
Beans (kidney red),North,Dhamar City_Dhamar,2021-11-01,1.877066927189556
Beans (kidney red),North,Dhamar City_Dhamar,2021-12-01,1.803951061368127
Beans (kidney red),North,Dhamar City_Dhamar,2022-01-01,-2.227140624326163
Beans (kidney red),North,Dhamar City_Dhamar,2022-02-01,2.836751061368127
Beans (kidney red),North,Dhamar City_Dhamar,2022-03-01,3.164859375673837
Beans (kidney red),North,Dhamar City_Dhamar,2022-04-01,3.1050669271895557
Beans (kidney red),North,Dhamar City_Dhamar,2022-05-01,-1.9765330728104442
Beans (kidney red),North,Dhamar City_Dhamar,2022-06-01,2.7344752414952658
Beans (kidney red),North,Dhamar City_Dhamar,2022-07-01,2.236951061368127
Beans (kidney red),North,Dhamar City_Dhamar,2022-08-01,2.2299510613681273
Beans (kidney red),North,Dhamar City_Dhamar,2022-09-01,2.2035510613681275
Beans (kidney red),North,Dhamar City_Dhamar,2022-10-01,-2.4703489386318727
Beans (kidney red),North,Dhamar City_Dhamar,2022-11-01,2.2040510613681272
Beans (kidney red),North,Dhamar City_Dhamar,2022-12-01,2.204059375673837
Beans (kidney red),North,Dhamar City_Dhamar,2023-01-01,-2.3793247585047346
Beans (kidney red),North,Dhamar City_Dhamar,2023-02-01,2.440688951962139
Beans (kidney red),North,Dhamar City_Dhamar,2023-03-01,2.140066927189556
Beans (kidney red),North,Dhamar City_Dhamar,2023-04-01,-2.417417206989015
Beans (kidney red),North,Dhamar City_Dhamar,2023-05-01,1.641188951962139
Beans (kidney red),North,Dhamar City_Dhamar,2023-06-01,1.6082827930109844
Beans (kidney red),North,Dhamar City_Dhamar,2023-07-01,-2.767233072810444
Beans (kidney red),North,Dhamar City_Dhamar,2023-08-01,1.5071669271895556
Beans (kidney red),North,Dhamar City_Dhamar,2023-09-01,1.2466889519621391
Beans (kidney red),North,Dhamar City_Dhamar,2023-10-01,-2.6422401404828353
Beans (kidney red),North,Dhamar City_Dhamar,2023-11-01,0.8902072753942951
Beans (kidney red),North,Dhamar City_Dhamar,2023-12-01,0.9697911073166945
Beans (kidney red),North,Dhamar City_Dhamar,2024-01-01,1.0122145246538419
Beans (kidney red),North,Dhamar City_Dhamar,2024-02-01,1.1919112535248853
Beans (kidney red),North,Dhamar City_Dhamar,2024-03-01,0.9481983355345753
Beans (kidney red),North,Dhamar City_Dhamar,2024-04-01,0.5055172831064034
Beans (kidney red),North,Dhamar City_Dhamar,2024-05-01,1.2517037020091664
Beans (kidney red),North,Alsuail_Hajjah,2018-04-01,-2.011180292676624
Beans (kidney red),North,Alsuail_Hajjah,2018-09-01,-2.633466082991093
Beans (kidney red),North,Alsuail_Hajjah,2020-04-01,-0.17117439729680273
Beans (kidney red),North,Alsuail_Hajjah,2020-05-01,-0.016309868964925478
Beans (kidney red),North,Alsuail_Hajjah,2020-06-01,-0.4583743972968026
Beans (kidney red),North,Alsuail_Hajjah,2020-07-01,-0.39666608299109285
Beans (kidney red),North,Alsuail_Hajjah,2020-08-01,-2.3565281923970813
Beans (kidney red),North,Alsuail_Hajjah,2020-09-01,-0.3710743972968027
Beans (kidney red),North,Alsuail_Hajjah,2020-10-01,-0.21117439729680276
Beans (kidney red),North,Alsuail_Hajjah,2020-11-01,-2.408857768685383
Beans (kidney red),North,Alsuail_Hajjah,2020-12-01,-0.03495853147537398
Beans (kidney red),North,Alsuail_Hajjah,2021-01-01,0.1759732001674834
Beans (kidney red),North,Alsuail_Hajjah,2021-02-01,0.09826349329720951
Beans (kidney red),North,Alsuail_Hajjah,2021-03-01,0.28675809713604483
Beans (kidney red),North,Alsuail_Hajjah,2021-04-01,-0.1390743972968025
Beans (kidney red),North,Alsuail_Hajjah,2021-05-01,-2.624166082991093
Beans (kidney red),North,Alsuail_Hajjah,2021-06-01,-0.12177439729680284
Beans (kidney red),North,Alsuail_Hajjah,2021-07-01,0.7047414685246256
Beans (kidney red),North,Alsuail_Hajjah,2021-08-01,-2.5948743972968025
Beans (kidney red),North,Alsuail_Hajjah,2021-09-01,1.4298256027031973
Beans (kidney red),North,Alsuail_Hajjah,2021-10-01,1.4256256027031973
Beans (kidney red),North,Alsuail_Hajjah,2021-11-01,1.5814339170089071
Beans (kidney red),North,Alsuail_Hajjah,2021-12-01,1.5045256027031972
Beans (kidney red),North,Alsuail_Hajjah,2022-01-01,-2.492574397296803
Beans (kidney red),North,Alsuail_Hajjah,2022-02-01,2.4752754885374557
Beans (kidney red),North,Alsuail_Hajjah,2022-03-01,4.171368395096055
Beans (kidney red),North,Alsuail_Hajjah,2022-04-01,3.2861256027031973
Beans (kidney red),North,Alsuail_Hajjah,2022-05-01,-1.9196585314753742
Beans (kidney red),North,Alsuail_Hajjah,2022-06-01,3.1808414685246262
Beans (kidney red),North,Alsuail_Hajjah,2022-07-01,3.020225602703197
Beans (kidney red),North,Alsuail_Hajjah,2022-08-01,3.0866256027031977
Beans (kidney red),North,Alsuail_Hajjah,2022-09-01,2.8702256027031976
Beans (kidney red),North,Alsuail_Hajjah,2022-10-01,-2.456774397296803
Beans (kidney red),North,Alsuail_Hajjah,2022-11-01,1.9365256027031976
Beans (kidney red),North,Alsuail_Hajjah,2022-12-01,1.943941468524626
Beans (kidney red),North,Alsuail_Hajjah,2023-01-01,-2.3629181832706356
Beans (kidney red),North,Alsuail_Hajjah,2023-02-01,1.715233917008907
Beans (kidney red),North,Alsuail_Hajjah,2023-03-01,1.8565414685246262
Beans (kidney red),North,Alsuail_Hajjah,2023-04-01,-2.550358531475374
Beans (kidney red),North,Alsuail_Hajjah,2023-05-01,1.864957334346054
Beans (kidney red),North,Alsuail_Hajjah,2023-06-01,1.237125602703197
Beans (kidney red),North,Alsuail_Hajjah,2023-07-01,-2.774901794032934
Beans (kidney red),North,Alsuail_Hajjah,2023-08-01,1.0433225189420878
Beans (kidney red),North,Alsuail_Hajjah,2023-09-01,1.3164853914217534
Beans (kidney red),North,Alsuail_Hajjah,2023-10-01,-2.5562207686545557
Beans (kidney red),North,Alsuail_Hajjah,2023-11-01,1.1020901310350744
Beans (kidney red),North,Alsuail_Hajjah,2023-12-01,1.019271807602919
Beans (kidney red),North,Alsuail_Hajjah,2024-01-01,1.0735344008522345
Beans (kidney red),North,Alsuail_Hajjah,2024-02-01,1.3660692524129923
Beans (kidney red),North,Alsuail_Hajjah,2024-03-01,1.140034400852235
Beans (kidney red),North,Alsuail_Hajjah,2024-04-01,0.9522351892481185
Beans (kidney red),North,Alsuail_Hajjah,2024-05-01,0.7592793591186382
Beans (kidney red),North,Haradh Town_Hajjah,2015-01-01,-2.34998720269194
Beans (kidney red),North,Haradh Town_Hajjah,2015-02-01,-2.32838720269194
Beans (kidney red),North,Haradh Town_Hajjah,2015-03-01,-1.3503806195174297
Beans (kidney red),North,Haradh Town_Hajjah,2015-04-01,-1.0835681551546317
Beans (kidney red),North,Haradh Town_Hajjah,2015-05-01,-0.9969907611300495
Beans (kidney red),North,Haradh Town_Hajjah,2015-06-01,-0.897804311847642
Beans (kidney red),North,Haradh Town_Hajjah,2015-07-01,-0.8651610960916596
Beans (kidney red),North,Haradh Town_Hajjah,2015-08-01,-0.9785371863017653
Beans (kidney red),North,Haradh Town_Hajjah,2015-09-01,0.04320414247530513
Beans (kidney red),North,Haradh Town_Hajjah,2015-10-01,-0.13632441371972837
Beans (kidney red),North,Haradh Town_Hajjah,2015-11-01,-0.8634811269551821
Beans (kidney red),North,Haradh Town_Hajjah,2015-12-01,-0.6880340541508265
Beans (kidney red),North,Haradh Town_Hajjah,2016-01-01,-0.891600882744503
Beans (kidney red),North,Haradh Town_Hajjah,2016-02-01,-1.273953532740172
Beans (kidney red),North,Haradh Town_Hajjah,2016-03-01,-1.8306309886657726
Beans (kidney red),North,Haradh Town_Hajjah,2016-04-01,-2.1815788883862304
Beans (kidney red),North,Haradh Town_Hajjah,2016-05-01,-1.8772554710490825
Beans (kidney red),North,Haradh Town_Hajjah,2018-04-01,-1.553720115139549
Beans (kidney red),North,Haradh Town_Hajjah,2018-09-01,-1.5452756250333248
Beans (kidney red),North,Haradh Town_Hajjah,2020-01-01,0.6106964929664218
Beans (kidney red),North,Haradh Town_Hajjah,2020-02-01,-1.731522190516735
Beans (kidney red),North,Haradh Town_Hajjah,2020-03-01,-1.4342977314429342
Beans (kidney red),North,Ibb City_Ibb,2018-04-01,-2.501386673181714
Beans (kidney red),North,Ibb City_Ibb,2018-09-01,-1.9634977312259503
Beans (kidney red),North,Ibb City_Ibb,2020-01-01,0.059478628383051735
Beans (kidney red),North,Ibb City_Ibb,2020-02-01,-2.1251771924949994
Beans (kidney red),North,Ibb City_Ibb,2020-03-01,-2.3767994954292155
Beans (kidney red),North,Ibb City_Ibb,2020-04-01,-0.1600763239733345
Beans (kidney red),North,Ibb City_Ibb,2020-05-01,0.13433750694542468
Beans (kidney red),North,Ibb City_Ibb,2020-06-01,-0.02007080736028488
Beans (kidney red),North,Ibb City_Ibb,2020-07-01,0.4394678460237178
Beans (kidney red),North,Ibb City_Ibb,2020-08-01,-2.3564487825877016
Beans (kidney red),North,Ibb City_Ibb,2020-09-01,0.5200379907887527
Beans (kidney red),North,Ibb City_Ibb,2020-10-01,0.49273750694542473
Beans (kidney red),North,Ibb City_Ibb,2020-11-01,-2.301970044570294
Beans (kidney red),North,Ibb City_Ibb,2020-12-01,0.7148948671220934
Beans (kidney red),North,Ibb City_Ibb,2021-01-01,0.32882995542970583
Beans (kidney red),North,Ibb City_Ibb,2021-02-01,0.2943595317180083
Beans (kidney red),North,Ibb City_Ibb,2021-03-01,0.5375670832337271
Beans (kidney red),North,Ibb City_Ibb,2021-04-01,0.597859531718008
Beans (kidney red),North,Ibb City_Ibb,2021-05-01,-2.561470807360285
Beans (kidney red),North,Ibb City_Ibb,2021-06-01,0.947829955429706
Beans (kidney red),North,Ibb City_Ibb,2021-07-01,1.529513326818286
Beans (kidney red),North,Ibb City_Ibb,2021-08-01,-2.2575549415388565
Beans (kidney red),North,Ibb City_Ibb,2021-09-01,1.463913326818286
Beans (kidney red),North,Ibb City_Ibb,2021-10-01,1.159413326818286
Beans (kidney red),North,Ibb City_Ibb,2021-11-01,1.4075216411239961
Beans (kidney red),North,Ibb City_Ibb,2021-12-01,1.6786133268182857
Beans (kidney red),North,Ibb City_Ibb,2022-01-01,-1.8419108919936895
Beans (kidney red),North,Ibb City_Ibb,2022-02-01,2.1826216411239963
Beans (kidney red),North,Ibb City_Ibb,2022-03-01,2.6654988148765844
Beans (kidney red),North,Ibb City_Ibb,2022-04-01,1.9057291926397149
Beans (kidney red),North,Ibb City_Ibb,2022-05-01,-2.3334866731817137
Beans (kidney red),North,Ibb City_Ibb,2022-06-01,2.216221641123996
Beans (kidney red),North,Ibb City_Ibb,2022-07-01,2.3582512174122985
Beans (kidney red),North,Ibb City_Ibb,2022-08-01,2.726867083233727
Beans (kidney red),North,Ibb City_Ibb,2022-09-01,2.9054463050944617
Beans (kidney red),North,Ibb City_Ibb,2022-10-01,-2.0956700445702943
Beans (kidney red),North,Ibb City_Ibb,2022-11-01,0.8951767901040011
Beans (kidney red),North,Ibb City_Ibb,2022-12-01,0.819921641123996
Beans (kidney red),North,Ibb City_Ibb,2023-01-01,-2.6157549415388566
Beans (kidney red),North,Ibb City_Ibb,2023-02-01,1.2074695408444533
Beans (kidney red),North,Ibb City_Ibb,2023-03-01,1.1725937209715918
Beans (kidney red),North,Ibb City_Ibb,2023-04-01,-2.453830761411718
Beans (kidney red),North,Ibb City_Ibb,2023-05-01,0.8689678460237178
Beans (kidney red),North,Ibb City_Ibb,2023-06-01,0.7138458212511338
Beans (kidney red),North,Ibb City_Ibb,2023-07-01,-2.726239075717428
Beans (kidney red),North,Ibb City_Ibb,2023-08-01,1.8263851044097104
Beans (kidney red),North,Ibb City_Ibb,2023-09-01,1.3469221249673238
Beans (kidney red),North,Ibb City_Ibb,2023-10-01,-2.6049221448498368
Beans (kidney red),North,Ibb City_Ibb,2023-11-01,0.5604609242825722
Beans (kidney red),North,Ibb City_Ibb,2023-12-01,0.5409695408444533
Beans (kidney red),North,Ibb City_Ibb,2024-01-01,0.6204533727668529
Beans (kidney red),North,Ibb City_Ibb,2024-02-01,0.7940652908337911
Beans (kidney red),North,Ibb City_Ibb,2024-03-01,0.6429854066658822
Beans (kidney red),North,Ibb City_Ibb,2024-04-01,0.8049937209715923
Beans (kidney red),North,Ibb City_Ibb,2024-05-01,0.7452012724873112
Beans (kidney red),North,Al Jabeen_Raymah,2018-04-01,-2.398358956067608
Beans (kidney red),North,Al Jabeen_Raymah,2018-09-01,-2.388749249197334
Beans (kidney red),North,Al Jabeen_Raymah,2020-01-01,0.3570531396775234
Beans (kidney red),North,Al Jabeen_Raymah,2020-02-01,-2.2467455858354812
Beans (kidney red),North,Al Jabeen_Raymah,2020-03-01,-2.1625361271189583
Beans (kidney red),North,Al Jabeen_Raymah,2020-04-01,0.25071290127899326
Beans (kidney red),North,Al Jabeen_Raymah,2020-05-01,0.25886105198009624
Beans (kidney red),North,Al Jabeen_Raymah,2020-06-01,0.2498031533383802
Beans (kidney red),North,Al Jabeen_Raymah,2020-07-01,0.1999031533383797
Beans (kidney red),North,Al Jabeen_Raymah,2020-08-01,-2.49629684666162
Beans (kidney red),North,Al Jabeen_Raymah,2020-09-01,0.2341031533383795
Beans (kidney red),North,Al Jabeen_Raymah,2020-10-01,0.38121901915980816
Beans (kidney red),North,Al Jabeen_Raymah,2020-11-01,-2.6129968466616202
Beans (kidney red),North,Al Jabeen_Raymah,2020-12-01,0.4332114676440897
Beans (kidney red),North,Al Jabeen_Raymah,2021-01-01,0.4404114676440898
Beans (kidney red),North,Al Jabeen_Raymah,2021-02-01,0.4310114676440895
Beans (kidney red),North,Al Jabeen_Raymah,2021-03-01,0.43051146764408976
Beans (kidney red),North,Al Jabeen_Raymah,2021-04-01,0.2690031533383799
Beans (kidney red),North,Al Jabeen_Raymah,2021-05-01,-2.5101885323559108
Beans (kidney red),North,Al Jabeen_Raymah,2021-06-01,0.2883031533383802
Beans (kidney red),North,Al Jabeen_Raymah,2021-07-01,0.44331146764408924
Beans (kidney red),North,Al Jabeen_Raymah,2021-08-01,-2.78899684666162
Beans (kidney red),North,Al Jabeen_Raymah,2021-09-01,0.31110315333837946
Beans (kidney red),North,Al Jabeen_Raymah,2021-10-01,1.0287031533383795
Beans (kidney red),North,Al Jabeen_Raymah,2021-11-01,1.1251190191598082
Beans (kidney red),North,Al Jabeen_Raymah,2021-12-01,1.02390315333838
